"","school","program","schoolname","sssdistrict","ssslong","ssslat","quality","cutoff","size","selectivity_cutoff","selectivity_quality"
"1331","51301","Business","NEW EDUBIASE SENIOR HIGH. SCHOOL, NEW EDUBIASE","Adansi East (New Edubiase)",-1.396528602,6.105481625,257.03,226,100,"4","4"
"1332","51301","General Arts","NEW EDUBIASE SENIOR HIGH. SCHOOL, NEW EDUBIASE","Adansi East (New Edubiase)",-1.396528602,6.105481625,281.63,259,100,"7","7"
"1333","51301","General Science","NEW EDUBIASE SENIOR HIGH. SCHOOL, NEW EDUBIASE","Adansi East (New Edubiase)",-1.396528602,6.105481625,260.86,216,50,"3","5"
"1334","51301","Home Economics","NEW EDUBIASE SENIOR HIGH. SCHOOL, NEW EDUBIASE","Adansi East (New Edubiase)",-1.396528602,6.105481625,268.530612244898,240,49,"5","6"
"1335","51302","Agriculture","BODWESANGO SEC. SCHOOL, BODWESANGO  ","Adansi East (New Edubiase)",-1.396528602,6.105481625,254.516666666667,233,60,"5","4"
"1336","51302","Business","BODWESANGO SEC. SCHOOL, BODWESANGO  ","Adansi East (New Edubiase)",-1.396528602,6.105481625,241,241,1,"6","2"
"1337","51302","General Arts","BODWESANGO SEC. SCHOOL, BODWESANGO  ","Adansi East (New Edubiase)",-1.396528602,6.105481625,249.8,233,5,"5","3"
"1338","51401","Agriculture","TEPA SENIOR HIGH SCHOOL, TEPA","Ahafo Ano North (Tepa)",-2.207579613,6.900829792,293.76,271,50,"7","7"
"1339","51401","Business","TEPA SENIOR HIGH SCHOOL, TEPA","Ahafo Ano North (Tepa)",-2.207579613,6.900829792,278.866666666667,250,150,"6","6"
"1340","51401","General Arts","TEPA SENIOR HIGH SCHOOL, TEPA","Ahafo Ano North (Tepa)",-2.207579613,6.900829792,312.593333333333,293,150,"8","8"
"1341","51401","General Science","TEPA SENIOR HIGH SCHOOL, TEPA","Ahafo Ano North (Tepa)",-2.207579613,6.900829792,283.06,241,100,"6","7"
"1342","51401","Visual Arts","TEPA SENIOR HIGH SCHOOL, TEPA","Ahafo Ano North (Tepa)",-2.207579613,6.900829792,283.56,263,50,"7","7"
"1343","51402","Agriculture","MABANG SENIOR HIGH TECH. SCHOOL, MABANG","Ahafo Ano North (Tepa)",-2.207579613,6.900829792,245,216,22,"3","2"
"1344","51402","General Arts","MABANG SENIOR HIGH TECH. SCHOOL, MABANG","Ahafo Ano North (Tepa)",-2.207579613,6.900829792,248.678571428571,211,56,"2","3"
"1345","51402","Home Economics","MABANG SENIOR HIGH TECH. SCHOOL, MABANG","Ahafo Ano North (Tepa)",-2.207579613,6.900829792,243.8,225,15,"4","2"
"1346","51402","Technical","MABANG SENIOR HIGH TECH. SCHOOL, MABANG","Ahafo Ano North (Tepa)",-2.207579613,6.900829792,244.260869565217,212,23,"2","2"
"1347","51501","Agriculture","MANKRANSO SENIOR HIGH. SCHOOL, MANKRANSO","Ahafo Ano South (Mankranso)",-1.98917222,6.928771496,257.833333333333,231,60,"5","4"
"1348","51501","General Arts","MANKRANSO SENIOR HIGH. SCHOOL, MANKRANSO","Ahafo Ano South (Mankranso)",-1.98917222,6.928771496,258.831932773109,225,119,"4","5"
"1349","51501","Visual Arts","MANKRANSO SENIOR HIGH. SCHOOL, MANKRANSO","Ahafo Ano South (Mankranso)",-1.98917222,6.928771496,250.6,210,55,"2","3"
"1350","51601","Business","EJISUMAN SENIOR HIGH SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,307.89,285,100,"8","8"
"1351","51601","General Arts","EJISUMAN SENIOR HIGH SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,307.305,287,200,"8","8"
"1352","51601","General Science","EJISUMAN SENIOR HIGH SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,297.46,278,50,"8","7"
"1353","51601","Home Economics","EJISUMAN SENIOR HIGH SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,309.66,287,50,"8","8"
"1354","51601","Visual Arts","EJISUMAN SENIOR HIGH SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,309.26,293,50,"8","8"
"1355","51602","Agriculture","JACHIE-PRAMSO SENIOR HIGH. SCHOOL, JACHIE-PRAMSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,322.133333333333,308,15,"9","9"
"1356","51602","Business","JACHIE-PRAMSO SENIOR HIGH. SCHOOL, JACHIE-PRAMSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,302.016666666667,280,120,"8","8"
"1357","51602","General Arts","JACHIE-PRAMSO SENIOR HIGH. SCHOOL, JACHIE-PRAMSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,309.38,289,200,"8","8"
"1358","51602","General Science","JACHIE-PRAMSO SENIOR HIGH. SCHOOL, JACHIE-PRAMSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,314.8,302,25,"9","8"
"1359","51602","Home Economics","JACHIE-PRAMSO SENIOR HIGH. SCHOOL, JACHIE-PRAMSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,316.85,303,40,"9","8"
"1360","51602","Visual Arts","JACHIE-PRAMSO SENIOR HIGH. SCHOOL, JACHIE-PRAMSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,321.55,304,40,"9","9"
"1361","51603","Agriculture","JUABEN SENIOR HIGH SCHOOL, JUABEN","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,312.416666666667,287,60,"8","8"
"1362","51603","Business","JUABEN SENIOR HIGH SCHOOL, JUABEN","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,262.304347826087,228,23,"5","5"
"1363","51603","General Arts","JUABEN SENIOR HIGH SCHOOL, JUABEN","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,318.195,299,200,"9","8"
"1364","51603","General Science","JUABEN SENIOR HIGH SCHOOL, JUABEN","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,298.06,273,100,"7","7"
"1365","51603","Home Economics","JUABEN SENIOR HIGH SCHOOL, JUABEN","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,316.78,301,50,"9","8"
"1366","51603","Visual Arts","JUABEN SENIOR HIGH SCHOOL, JUABEN","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,317,300,60,"9","8"
"1367","51604","Agriculture","EJISU SENIOR HIGH./TECH. SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,283,263,60,"7","7"
"1368","51604","Home Economics","EJISU SENIOR HIGH./TECH. SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,278.533333333333,260,60,"7","6"
"1369","51604","Technical","EJISU SENIOR HIGH./TECH. SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,281.233333333333,264,60,"7","6"
"1370","51604","Visual Arts","EJISU SENIOR HIGH./TECH. SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,280.533333333333,265,60,"7","6"
"1371","51605","Agriculture","BONWIRE SENIOR HIGH./TECH. SCHOOL, BONWIRE","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,254.985714285714,214,70,"3","4"
"1372","51605","General Arts","BONWIRE SENIOR HIGH./TECH. SCHOOL, BONWIRE","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,255.808,204,250,"1","4"
"1373","51605","Home Economics","BONWIRE SENIOR HIGH./TECH. SCHOOL, BONWIRE","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,261.6,240,60,"5","5"
"1374","51605","Technical","BONWIRE SENIOR HIGH./TECH. SCHOOL, BONWIRE","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,248.48,221,50,"4","3"
"1375","51606","Agriculture","ACHINAKROM SENIOR HIGH. SCHOOL, ACHINAKROM","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,248.046511627907,222,43,"4","3"
"1376","51606","General Arts","ACHINAKROM SENIOR HIGH. SCHOOL, ACHINAKROM","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,252.041666666667,207,72,"1","4"
"1377","51606","Home Economics","ACHINAKROM SENIOR HIGH. SCHOOL, ACHINAKROM","Ejisu/Juaben (Ejisu)",-1.388735175,6.70792675,245.36170212766,213,47,"3","3"
"1378","51701","Agriculture","AFUA KOBI AMPEM GIRLS SENIOR HIGH. SCHOOL, TRABUOM","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,317.45,289,40,"8","8"
"1379","51701","Business","AFUA KOBI AMPEM GIRLS SENIOR HIGH. SCHOOL, TRABUOM","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,346.670886075949,334,79,"9","9"
"1380","51701","General Arts","AFUA KOBI AMPEM GIRLS SENIOR HIGH. SCHOOL, TRABUOM","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,364.658227848101,352,79,"10","10"
"1381","51701","General Science","AFUA KOBI AMPEM GIRLS SENIOR HIGH. SCHOOL, TRABUOM","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,320.333333333333,278,120,"8","9"
"1382","51701","Home Economics","AFUA KOBI AMPEM GIRLS SENIOR HIGH. SCHOOL, TRABUOM","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,363.8,349,40,"10","10"
"1383","51701","Visual Arts","AFUA KOBI AMPEM GIRLS SENIOR HIGH. SCHOOL, TRABUOM","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,335.025,320,40,"9","9"
"1384","51702","Agriculture","BEPOSO SENIOR HIGH SCHOOL, BEPOSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,257.807692307692,213,26,"3","4"
"1385","51702","Business","BEPOSO SENIOR HIGH SCHOOL, BEPOSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,266.969696969697,222,33,"4","5"
"1386","51702","General Arts","BEPOSO SENIOR HIGH SCHOOL, BEPOSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.562751651,6.559322834,258.6,211,65,"2","4"
"1387","51801","Business","EFFIDUASE SENIOR HIGH. COMM. SCHOOL, EFFIDUASE","Sekyere East (Effiduase)",-0.844235957,7.210828781,308.79,287,200,"8","8"
"1388","51801","General Arts","EFFIDUASE SENIOR HIGH. COMM. SCHOOL, EFFIDUASE","Sekyere East (Effiduase)",-0.844235957,7.210828781,308.809045226131,292,199,"8","8"
"1389","51801","Home Economics","EFFIDUASE SENIOR HIGH. COMM. SCHOOL, EFFIDUASE","Sekyere East (Effiduase)",-0.844235957,7.210828781,315.666666666667,299,30,"9","8"
"1390","51801","Visual Arts","EFFIDUASE SENIOR HIGH. COMM. SCHOOL, EFFIDUASE","Sekyere East (Effiduase)",-0.844235957,7.210828781,312.133333333333,296,30,"8","8"
"1391","51802","Agriculture","TWENEBOA KODUA SENIOR HIGH. SCH., KUMAWU","Sekyere East (Effiduase)",-0.844235957,7.210828781,307.975,291,40,"8","8"
"1392","51802","Business","TWENEBOA KODUA SENIOR HIGH. SCH., KUMAWU","Sekyere East (Effiduase)",-0.844235957,7.210828781,310.175,287,120,"8","8"
"1393","51802","General Arts","TWENEBOA KODUA SENIOR HIGH. SCH., KUMAWU","Sekyere East (Effiduase)",-0.844235957,7.210828781,326.833333333333,310,120,"9","9"
"1394","51802","General Science","TWENEBOA KODUA SENIOR HIGH. SCH., KUMAWU","Sekyere East (Effiduase)",-0.844235957,7.210828781,317.4,283,80,"8","8"
"1395","51802","Home Economics","TWENEBOA KODUA SENIOR HIGH. SCH., KUMAWU","Sekyere East (Effiduase)",-0.844235957,7.210828781,301.3625,282,80,"8","8"
"1396","51802","Visual Arts","TWENEBOA KODUA SENIOR HIGH. SCH., KUMAWU","Sekyere East (Effiduase)",-0.844235957,7.210828781,301.6875,284,80,"8","8"
"1397","51803","Business","T.I. AHMAD. SENIOR HIGH SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235957,7.210828781,264.6125,216,80,"3","5"
"1398","51803","General Arts","T.I. AHMAD. SENIOR HIGH SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235957,7.210828781,274.716666666667,234,120,"5","6"
"1399","51803","General Science","T.I. AHMAD. SENIOR HIGH SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235957,7.210828781,267.041666666667,223,24,"4","5"
"1400","51803","Home Economics","T.I. AHMAD. SENIOR HIGH SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235957,7.210828781,292.166666666667,264,30,"7","7"
"1401","51803","Visual Arts","T.I. AHMAD. SENIOR HIGH SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235957,7.210828781,257.366666666667,215,30,"3","4"
"1402","51804","Agriculture","DADEASE AGRIC. SENIOR HIGH. SCHOOL, DADEASE","Sekyere East (Effiduase)",-0.844235957,7.210828781,260.5375,236,80,"5","5"
"1403","51804","Business","DADEASE AGRIC. SENIOR HIGH. SCHOOL, DADEASE","Sekyere East (Effiduase)",-0.844235957,7.210828781,252.78,217,50,"3","4"
"1404","51804","General Arts","DADEASE AGRIC. SENIOR HIGH. SCHOOL, DADEASE","Sekyere East (Effiduase)",-0.844235957,7.210828781,251.036697247706,208,109,"2","3"
"1405","60101","Business","TWENE AMANFO SENIOR HIGH & TECHNICAL","Sunyani",-2.327423334,7.344677925,304.963636363636,282,55,"8","8"
"1406","60101","General Arts","TWENE AMANFO SENIOR HIGH & TECHNICAL","Sunyani",-2.327423334,7.344677925,314.318181818182,293,110,"8","8"
"1407","60101","General Science","TWENE AMANFO SENIOR HIGH & TECHNICAL","Sunyani",-2.327423334,7.344677925,297.727272727273,266,55,"7","7"
"1408","60101","Home Economics","TWENE AMANFO SENIOR HIGH & TECHNICAL","Sunyani",-2.327423334,7.344677925,270.56,251,50,"6","6"
"1409","60101","Technical","TWENE AMANFO SENIOR HIGH & TECHNICAL","Sunyani",-2.327423334,7.344677925,302.12,284,50,"8","8"
"1410","60101","Visual Arts","TWENE AMANFO SENIOR HIGH & TECHNICAL","Sunyani",-2.327423334,7.344677925,297.56,271,50,"7","7"
"1411","60102","Agriculture","CHIRAA SENIOR HIGH SCHOOL, CHIRAA","Sunyani",-2.327423334,7.344677925,251.024390243902,219,41,"4","3"
"1412","60102","Business","CHIRAA SENIOR HIGH SCHOOL, CHIRAA","Sunyani",-2.327423334,7.344677925,255.781818181818,215,55,"3","4"
"1413","60102","General Arts","CHIRAA SENIOR HIGH SCHOOL, CHIRAA","Sunyani",-2.327423334,7.344677925,262.9,217,110,"3","5"
"1414","60103","Agriculture","ODOMASEMAN DAY SENIOR HIGH. SCHOOL, ODOMASE","Sunyani",-2.327423334,7.344677925,271.96,243,50,"6","6"
"1415","60103","General Arts","ODOMASEMAN DAY SENIOR HIGH. SCHOOL, ODOMASE","Sunyani",-2.327423334,7.344677925,261.993333333333,224,150,"4","5"
"1416","60103","General Science","ODOMASEMAN DAY SENIOR HIGH. SCHOOL, ODOMASE","Sunyani",-2.327423334,7.344677925,279.090909090909,227,22,"5","6"
"1417","60103","Home Economics","ODOMASEMAN DAY SENIOR HIGH. SCHOOL, ODOMASE","Sunyani",-2.327423334,7.344677925,253.390243902439,215,41,"3","4"
"1418","60103","Visual Arts","ODOMASEMAN DAY SENIOR HIGH. SCHOOL, ODOMASE","Sunyani",-2.327423334,7.344677925,255.489361702128,218,47,"3","4"
"1419","60104","Agriculture","SUNYANI SENIOR HIGH SCHOOL, SUNYANI","Sunyani",-2.327423334,7.344677925,352.7,338,50,"10","9"
"1420","60104","Business","SUNYANI SENIOR HIGH SCHOOL, SUNYANI","Sunyani",-2.327423334,7.344677925,348.773333333333,332,150,"9","9"
"1421","60104","General Arts","SUNYANI SENIOR HIGH SCHOOL, SUNYANI","Sunyani",-2.327423334,7.344677925,362.226666666667,350,150,"10","10"
"1422","60104","General Science","SUNYANI SENIOR HIGH SCHOOL, SUNYANI","Sunyani",-2.327423334,7.344677925,371.09,356,100,"10","10"
"1423","60104","Home Economics","SUNYANI SENIOR HIGH SCHOOL, SUNYANI","Sunyani",-2.327423334,7.344677925,349.88,339,25,"10","9"
"1424","60104","Visual Arts","SUNYANI SENIOR HIGH SCHOOL, SUNYANI","Sunyani",-2.327423334,7.344677925,355.88,344,25,"10","10"
"1425","60105","Agriculture","SACRED HEART SENIOR HIGH. SCHOOL, NSOATRE","Sunyani",-2.327423334,7.344677925,257.58,202,50,"1","4"
"1426","60105","Business","SACRED HEART SENIOR HIGH. SCHOOL, NSOATRE","Sunyani",-2.327423334,7.344677925,267.3,244,50,"6","5"
"1427","60105","General Arts","SACRED HEART SENIOR HIGH. SCHOOL, NSOATRE","Sunyani",-2.327423334,7.344677925,290.7,266,100,"7","7"
"1428","60105","General Science","SACRED HEART SENIOR HIGH. SCHOOL, NSOATRE","Sunyani",-2.327423334,7.344677925,291.82,232,50,"5","7"
"1429","60105","Home Economics","SACRED HEART SENIOR HIGH. SCHOOL, NSOATRE","Sunyani",-2.327423334,7.344677925,272.7,246,50,"6","6"
"1430","60106","Agriculture","ST. JAMES SEMINARY & SENIOR HIGH. SCHOOL, ABESIM","Sunyani",-2.327423334,7.344677925,373.6,362,20,"10","10"
"1431","60106","Business","ST. JAMES SEMINARY & SENIOR HIGH. SCHOOL, ABESIM","Sunyani",-2.327423334,7.344677925,379.82,363,50,"10","10"
"1432","60106","General Arts","ST. JAMES SEMINARY & SENIOR HIGH. SCHOOL, ABESIM","Sunyani",-2.327423334,7.344677925,383.537037037037,370,54,"10","10"
"1433","60106","General Science","ST. JAMES SEMINARY & SENIOR HIGH. SCHOOL, ABESIM","Sunyani",-2.327423334,7.344677925,399.457142857143,385,70,"10","10"
"1434","60107","Business","NOTRE DAME GIRLS SENIOR HIGH. SCHOOL, SUNYANI","Sunyani",-2.327423334,7.344677925,333.347826086957,303,69,"9","9"
"1435","60107","General Arts","NOTRE DAME GIRLS SENIOR HIGH. SCHOOL, SUNYANI","Sunyani",-2.327423334,7.344677925,364.685714285714,346,70,"10","10"
"1436","60107","General Science","NOTRE DAME GIRLS SENIOR HIGH. SCHOOL, SUNYANI","Sunyani",-2.327423334,7.344677925,359.025641025641,343,39,"10","10"
"1437","60201","Agriculture","PRESBY SENIOR HIGH. SCHOOL, BECHEM","Tano (Bechem)",-2.021415234,7.183659077,323.44,302,50,"9","9"
"1438","60201","Business","PRESBY SENIOR HIGH. SCHOOL, BECHEM","Tano (Bechem)",-2.021415234,7.183659077,321,295,100,"8","9"
"1439","60201","General Arts","PRESBY SENIOR HIGH. SCHOOL, BECHEM","Tano (Bechem)",-2.021415234,7.183659077,334.666666666667,320,150,"9","9"
"1440","60201","General Science","PRESBY SENIOR HIGH. SCHOOL, BECHEM","Tano (Bechem)",-2.021415234,7.183659077,326.3,298,100,"8","9"
"1441","60201","Home Economics","PRESBY SENIOR HIGH. SCHOOL, BECHEM","Tano (Bechem)",-2.021415234,7.183659077,306.12,285,50,"8","8"
"1442","60201","Visual Arts","PRESBY SENIOR HIGH. SCHOOL, BECHEM","Tano (Bechem)",-2.021415234,7.183659077,302.7,282,50,"8","8"
"1443","60202","Business","PRESBY SENIOR HIGH/COMM SCHOOL, TECHIMANTIA","Tano (Bechem)",-2.021415234,7.183659077,255.772727272727,216,66,"3","4"
"1444","60202","General Arts","PRESBY SENIOR HIGH/COMM SCHOOL, TECHIMANTIA","Tano (Bechem)",-2.021415234,7.183659077,277.075,249,80,"6","6"
"1445","60202","Home Economics","PRESBY SENIOR HIGH/COMM SCHOOL, TECHIMANTIA","Tano (Bechem)",-2.021415234,7.183659077,252.851851851852,214,27,"3","4"
"1446","60203","Agriculture","SERWAA KESSE GIRLS SENIOR HIGH, DUAYAW NKWANTA","Tano North",-2.179065228,7.177093506,251.466666666667,219,30,"4","3"
"1447","60203","Business","SERWAA KESSE GIRLS SENIOR HIGH, DUAYAW NKWANTA","Tano North",-2.179065228,7.177093506,277.075,251,40,"6","6"
"1448","60203","General Arts","SERWAA KESSE GIRLS SENIOR HIGH, DUAYAW NKWANTA","Tano North",-2.179065228,7.177093506,300.35,276,120,"8","8"
"1449","60203","General Science","SERWAA KESSE GIRLS SENIOR HIGH, DUAYAW NKWANTA","Tano North",-2.179065228,7.177093506,282.4,228,40,"5","7"
"1450","60203","Home Economics","SERWAA KESSE GIRLS SENIOR HIGH, DUAYAW NKWANTA","Tano North",-2.179065228,7.177093506,296.2,276,40,"8","7"
"1451","60203","Visual Arts","SERWAA KESSE GIRLS SENIOR HIGH, DUAYAW NKWANTA","Tano North",-2.179065228,7.177093506,255.75,214,24,"3","4"
"1452","60204","Agriculture","YAMFO ANGLICAN SENIOR HIGH. SCHOOL, YAMFO","Tano North",-2.179065228,7.177093506,243.75,208,28,"2","2"
"1453","60204","Business","YAMFO ANGLICAN SENIOR HIGH. SCHOOL, YAMFO","Tano North",-2.179065228,7.177093506,253.666666666667,218,21,"3","4"
"1454","60204","General Arts","YAMFO ANGLICAN SENIOR HIGH. SCHOOL, YAMFO","Tano North",-2.179065228,7.177093506,252.616438356164,205,73,"1","4"
"1455","60204","Home Economics","YAMFO ANGLICAN SENIOR HIGH. SCHOOL, YAMFO","Tano North",-2.179065228,7.177093506,245.866666666667,213,15,"3","3"
"1456","60204","Visual Arts","YAMFO ANGLICAN SENIOR HIGH. SCHOOL, YAMFO","Tano North",-2.179065228,7.177093506,246,208,9,"2","3"
"1457","60205","Agriculture","BOMAA SENIOR HIGH SCHOOL, BOMAA","Tano (Bechem)",-2.021415234,7.183659077,243.5,222,8,"4","2"
"1458","60205","Business","BOMAA SENIOR HIGH SCHOOL, BOMAA","Tano (Bechem)",-2.021415234,7.183659077,244.571428571429,222,7,"4","2"
"1459","60205","General Arts","BOMAA SENIOR HIGH SCHOOL, BOMAA","Tano (Bechem)",-2.021415234,7.183659077,241.952380952381,215,21,"3","2"
"1460","60205","Home Economics","BOMAA SENIOR HIGH SCHOOL, BOMAA","Tano (Bechem)",-2.021415234,7.183659077,254.5,226,4,"4","4"
"1461","60206","Agriculture","BOAKYE TROMO SENIOR HIGH/TECHNICAL SCHOOL, DUAYAW NKWANTA","Tano (Bechem)",-2.021415234,7.183659077,270.490909090909,249,55,"6","6"
"1462","60206","Business","BOAKYE TROMO SENIOR HIGH/TECHNICAL SCHOOL, DUAYAW NKWANTA","Tano (Bechem)",-2.021415234,7.183659077,257.810344827586,225,58,"4","4"
"1463","60206","General Arts","BOAKYE TROMO SENIOR HIGH/TECHNICAL SCHOOL, DUAYAW NKWANTA","Tano (Bechem)",-2.021415234,7.183659077,289.366666666667,270,60,"7","7"
"1464","60206","Home Economics","BOAKYE TROMO SENIOR HIGH/TECHNICAL SCHOOL, DUAYAW NKWANTA","Tano (Bechem)",-2.021415234,7.183659077,248.244444444444,202,45,"1","3"
"1465","60206","Technical","BOAKYE TROMO SENIOR HIGH/TECHNICAL SCHOOL, DUAYAW NKWANTA","Tano (Bechem)",-2.021415234,7.183659077,264.266666666667,244,45,"6","5"
"1466","60206","Visual Arts","BOAKYE TROMO SENIOR HIGH/TECHNICAL SCHOOL, DUAYAW NKWANTA","Tano (Bechem)",-2.021415234,7.183659077,249.857142857143,216,35,"3","3"
"1467","60301","Agriculture","BEREKUM SENIOR HIGH SCHOOL, BEREKUM","Berekum",-2.631743908,7.503564835,315.696428571429,297,56,"8","8"
"1468","60301","Business","BEREKUM SENIOR HIGH SCHOOL, BEREKUM","Berekum",-2.631743908,7.503564835,323.875,307,56,"9","9"
"1469","60301","General Arts","BEREKUM SENIOR HIGH SCHOOL, BEREKUM","Berekum",-2.631743908,7.503564835,332.85,319,120,"9","9"
"1470","60301","General Science","BEREKUM SENIOR HIGH SCHOOL, BEREKUM","Berekum",-2.631743908,7.503564835,334.625,313,56,"9","9"
"1471","60301","Home Economics","BEREKUM SENIOR HIGH SCHOOL, BEREKUM","Berekum",-2.631743908,7.503564835,301.196428571429,278,56,"8","8"
"1472","60301","Visual Arts","BEREKUM SENIOR HIGH SCHOOL, BEREKUM","Berekum",-2.631743908,7.503564835,289.127272727273,266,55,"7","7"
"1473","60302","Agriculture","JINIJINI SENIOR HIGH SCHOOL, JINIJINI","Berekum",-2.631743908,7.503564835,275.938775510204,252,49,"6","6"
"1474","60302","General Arts","JINIJINI SENIOR HIGH SCHOOL, JINIJINI","Berekum",-2.631743908,7.503564835,258.74,232,250,"5","5"
"1475","60302","Home Economics","JINIJINI SENIOR HIGH SCHOOL, JINIJINI","Berekum",-2.631743908,7.503564835,240.84,221,50,"4","2"
"1476","60302","Visual Arts","JINIJINI SENIOR HIGH SCHOOL, JINIJINI","Berekum",-2.631743908,7.503564835,248.972972972973,225,37,"4","3"
"1477","60303","Agriculture","PRESBYTARIAN SENIOR HIGH. SCHOOL, BEREKUM","Berekum",-2.631743908,7.503564835,284.16,271,50,"7","7"
"1478","60303","General Arts","PRESBYTARIAN SENIOR HIGH. SCHOOL, BEREKUM","Berekum",-2.631743908,7.503564835,304.93,286,100,"8","8"
